CPO	REF	LAT NAP	LON NAP	LAT OSM	LON OSM	DIST (m)	LOCATION
GLP	STB-00100	38.5228580	-9.0173880	38.5228569	-9.0173876	0.13	surface
GLP	LRS-00081	38.8169900	-9.1483710	38.8169911	-9.1483714	0.13	underground
GLG	VNG-00019	41.1135060	-8.5896740	41.1135049	-8.5896744	0.13	surface
GLP	MTS-00064	41.2104450	-8.6884670	41.2104439	-8.6884674	0.13	underground
GLP	MDL-00005	41.4825440	-7.1947110	41.4825429	-7.1947106	0.13	surface
GLP	MTR-90004	41.8409270	-7.9500250	41.8409259	-7.9500246	0.13	surface
HRZ	LSB-00850	38.7621770	-9.1136090	38.7621780	-9.1136097	0.13	underground
EDP	PRT-00176	41.1544900	-8.6497600	41.1544890	-8.6497593	0.13	underground
GLP	LSB-00984	38.7572020	-9.0989620	38.7572009	-9.0989623	0.13	underground
EDP	MOR-00004	38.9462200	-8.1590970	38.9462211	-8.1590973	0.13	surface
GLP	PNI-00020	39.3651850	-9.3803300	39.3651839	-9.3803303	0.13	surface
GLP	ORM-00029	39.6570200	-8.5840190	39.6570211	-8.5840187	0.12	surface
GLP	MTS-00069	41.2104450	-8.6884410	41.2104439	-8.6884413	0.12	underground
HRZ	BJA-00009	38.0224570	-7.8492904	38.0224559	-7.8492906	0.12	surface
HRZ	SXL-00059	38.6334800	-9.1451430	38.6334789	-9.1451428	0.12	surface
GLP	AMD-00064	38.7277150	-9.2150900	38.7277139	-9.2150902	0.12	surface
HRZ	LRA-00049	39.7404100	-8.8013320	39.7404089	-8.8013322	0.12	underground
GLP	ESP-00016	41.0001340	-8.6389720	41.0001329	-8.6389718	0.12	surface
HRZ	BRG-00075	41.5576700	-8.4071100	41.5576689	-8.4071102	0.12	surface
HRZ	TVD-00049	39.1017150	-9.2528330	39.1017140	-9.2528336	0.12	underground
EDP	LGS-00012	37.1137280	-8.6812850	37.1137291	-8.6812851	0.12	surface
TRK	VNT-00003	38.3904150	-7.9671360	38.3904139	-7.9671361	0.12	surface
IBD	BAO-00006	41.1092640	-8.0658280	41.1092629	-8.0658281	0.12	surface
GLP	MTS-00081	41.2088850	-8.6873990	41.2088839	-8.6873989	0.12	underground
GLP	PFR-00004	41.2848470	-8.3613510	41.2848481	-8.3613511	0.12	underground
GLP	MOBI-LSB-00366	38.7612840	-9.0973670	38.7612851	-9.0973670	0.12	underground
HRZ	MNC-90001	42.0786100	-8.4845480	42.0786090	-8.4845486	0.12	surface
IBD	STR-00049	39.2610700	-8.6953970	39.2610691	-8.6953978	0.12	surface
CGG	VCT-00026	41.7026560	-8.8212130	41.7026567	-8.8212141	0.12	surface
GLP	MOBI-LSB-00369	38.7612720	-9.0974520	38.7612710	-9.0974515	0.12	underground
ATL	VNG-00143	41.1376840	-8.6301730	41.1376830	-8.6301725	0.12	surface
GLP	MAI-00073	41.1976280	-8.5749820	41.1976290	-8.5749815	0.12	surface
GLP	CSC-00219	38.6839260	-9.3423630	38.6839270	-9.3423634	0.12	surface
HRZ	LRA-00048	39.7404250	-8.8013870	39.7404240	-8.8013866	0.12	underground
GLP	MTS-00185	41.1988830	-8.6095400	41.1988840	-8.6095404	0.12	surface
GLP	AMD-00075	38.7274130	-9.2142490	38.7274120	-9.2142493	0.11	surface
GLP	MOBI-LSB-00086	38.7572020	-9.1759360	38.7572010	-9.1759363	0.11	underground
EDP	ALR-00008	39.1962000	-8.6260920	39.1962010	-8.6260923	0.11	surface
HRZ	VIS-00049	40.6516080	-7.8859540	40.6516070	-7.8859537	0.11	surface
NEU	BRG-00057	41.5653150	-8.4060860	41.5653160	-8.4060863	0.11	surface
MLT	MFR-00007	38.9369300	-9.3367830	38.9369301	-9.3367843	0.11	surface
HRZ	OLH-90001	37.0342520	-7.8407640	37.0342530	-7.8407642	0.11	surface
HLX	STB-00093	38.5393370	-8.8753880	38.5393380	-8.8753882	0.11	surface
GRN	OER-00158	38.6884230	-9.3173620	38.6884240	-9.3173618	0.11	surface
TRK	MTJ-00060	38.7042240	-8.9459720	38.7042250	-8.9459722	0.11	surface
GLP	LSB-00516	38.7545170	-9.1890420	38.7545160	-9.1890422	0.11	underground
GLP	STR-00023	39.2425200	-8.7037220	39.2425190	-8.7037218	0.11	surface
IBD	STR-00050	39.2610700	-8.6953400	39.2610690	-8.6953402	0.11	surface
EDP	PNC-90001	40.1679040	-7.1724810	40.1679050	-7.1724812	0.11	surface
HRZ	LRA-00071	39.7656200	-8.8166520	39.7656209	-8.8166526	0.11	surface
HRZ	CHV-00005	41.7617340	-7.4877543	41.7617350	-7.4877545	0.11	surface
GLP	VLN-00007	42.0275960	-8.6370150	42.0275950	-8.6370148	0.11	surface
CAP	GMR-00072	41.4406400	-8.3029350	41.4406391	-8.3029356	0.11	underground
GLP	VIS-00060	40.6310100	-7.9073430	40.6310108	-7.9073438	0.11	surface
TRK	BJA-00044	38.0099680	-7.8603244	38.0099670	-7.8603245	0.11	surface
HRZ	MCD-00005	41.5779880	-6.9461340	41.5779890	-6.9461341	0.11	surface
HRZ	SRP-90001	37.9406360	-7.6038775	37.9406370	-7.6038775	0.11	surface
IBD	FLG-00004	41.3553200	-8.1946330	41.3553210	-8.1946330	0.11	surface
REP	PRD-00008	41.1968880	-8.4342100	41.1968870	-8.4342100	0.11	surface
ATL	VNB-80002	39.4619830	-8.4433840	39.4619840	-8.4433840	0.11	surface
EDP	SMA-90001	39.0198670	-9.1549710	39.0198680	-9.1549710	0.11	surface
REP	CLD-00014	39.4163440	-9.1488290	39.4163430	-9.1488290	0.11	surface
REP	BCL-00013	41.5377800	-8.6140590	41.5377810	-8.6140590	0.11	surface
GLP	LSB-00469	38.7232440	-9.1559360	38.7232430	-9.1559360	0.11	surface
GLD	VRL-00014	41.3065800	-7.7422740	41.3065810	-7.7422740	0.11	surface
GLP	LLE-00114	37.0804140	-8.1143050	37.0804150	-8.1143050	0.11	surface
HEX	GMR-00066	41.4499050	-8.2798350	41.4499040	-8.2798350	0.11	surface
TRK	BRR-00053	38.6502150	-9.0550920	38.6502140	-9.0550920	0.11	surface
TRK	BRR-00078	38.6597980	-9.0785530	38.6597970	-9.0785530	0.11	surface
TRK	BRR-00093	38.6537320	-9.0622030	38.6537330	-9.0622030	0.11	surface
EVC	VRM-00005	41.6328960	-8.1406590	41.6328950	-8.1406590	0.11	surface
REP	PFR-00009	41.2786940	-8.3790450	41.2786930	-8.3790450	0.11	surface
GLP	LGS-00030	37.1110840	-8.6792400	37.1110850	-8.6792400	0.11	surface
EDP	VRL-00026	41.2976950	-7.7499850	41.2976960	-7.7499850	0.11	surface
IVP	CMN-00022	41.8013400	-8.8577490	41.8013390	-8.8577490	0.11	surface
EDP	SBG-00007	40.3501200	-7.0823260	40.3501210	-7.0823260	0.11	surface
TRK	TMR-00036	39.5997430	-8.4019470	39.5997440	-8.4019470	0.11	surface
TRK	CMN-00015	41.8161740	-8.8600020	41.8161750	-8.8600020	0.11	surface
EDP	MTS-00164	41.1983220	-8.6101400	41.1983230	-8.6101400	0.11	surface
SEG	RGR-00009	37.7870060	-25.6035420	37.7870070	-25.6035420	0.11	surface
GLP	PNF-00032	41.0840840	-8.2928850	41.0840850	-8.2928850	0.11	surface
GLP	PNF-00031	41.1075630	-8.2654130	41.1075640	-8.2654130	0.11	surface
TRK	SJM-00030	40.8983880	-8.4910560	40.8983890	-8.4910560	0.11	surface
TRK	LSA-00010	40.1144560	-8.2447110	40.1144570	-8.2447110	0.11	surface
IBD	BRR-00146	38.6644630	-9.0584120	38.6644640	-9.0584120	0.11	surface
GLP	ALB-00011	40.6898770	-8.4823330	40.6898760	-8.4823330	0.11	surface
HLX	VNF-00053	41.4151500	-8.5032080	41.4151510	-8.5032080	0.11	surface
TRK	CSC-00224	38.7293780	-9.4077770	38.7293790	-9.4077770	0.11	surface
TRK	CSC-00226	38.7031820	-9.4227940	38.7031830	-9.4227940	0.11	surface
TRK	CSC-00229	38.6991700	-9.3352710	38.6991690	-9.3352710	0.11	surface
HRZ	AZB-00004	39.0660970	-8.8764140	39.0660980	-8.8764140	0.11	surface
HRZ	OER-00063	38.7147640	-9.2256920	38.7147650	-9.2256920	0.11	surface
PLG	ARV-00006	38.9410250	-9.1042550	38.9410260	-9.1042550	0.11	surface
GLP	SBG-00002	40.3560520	-7.0756790	40.3560510	-7.0756790	0.11	surface
HEX	CSC-00075	38.6813900	-9.3261090	38.6813890	-9.3261090	0.11	surface
REP	ODV-00012	38.8049660	-9.1580300	38.8049650	-9.1580300	0.11	surface
ATL	VNG-00144	41.1374630	-8.6322540	41.1374620	-8.6322540	0.11	surface
REP	OER-00118	38.7086070	-9.2245870	38.7086060	-9.2245870	0.11	surface
EDP	MCV-00002	40.0893060	-8.3271200	40.0893070	-8.3271200	0.11	surface
REP	BTL-00004	39.6433300	-8.8431510	39.6433290	-8.8431510	0.11	surface
MLT	ODM-00008	37.5995450	-8.6311950	37.5995440	-8.6311950	0.11	surface
LCG	LLE-00085	37.0407680	-8.0498180	37.0407690	-8.0498180	0.11	surface
ATL	LSB-00650	38.7340000	-9.1330670	38.7340010	-9.1330670	0.11	underground
GEN	GMR-00074	41.4849850	-8.3500410	41.4849860	-8.3500410	0.11	surface
REP	PRT-00180	41.1518020	-8.6254820	41.1518030	-8.6254820	0.11	surface
TRK	BRR-00091	38.6620400	-9.0649190	38.6620390	-9.0649190	0.11	surface
TRK	BRR-00090	38.6579480	-9.0703580	38.6579470	-9.0703580	0.11	surface
TRK	BRR-00080	38.6696320	-9.0500720	38.6696310	-9.0500720	0.11	surface
TRK	BRR-00098	38.6563150	-9.0674920	38.6563140	-9.0674920	0.11	surface
TRK	BRR-00113	38.6542930	-9.0722140	38.6542940	-9.0722140	0.11	surface
TRK	BRR-00106	38.6615900	-9.0807970	38.6615890	-9.0807970	0.11	surface
TRK	BRR-00095	38.6517520	-9.0596360	38.6517530	-9.0596360	0.11	surface
NRG	VCT-00041	41.6400450	-8.7697020	41.6400460	-8.7697020	0.11	surface
IBD	GDM-00037	41.1438600	-8.5414680	41.1438590	-8.5414680	0.11	surface
IBD	MTS-00129	41.1939600	-8.6130370	41.1939590	-8.6130370	0.11	surface
GLP	MDL-00009	41.5019600	-7.1664750	41.5019590	-7.1664750	0.11	surface
EDP	FAF-00007	41.4534150	-8.1875600	41.4534160	-8.1875600	0.11	surface
GLP	STR-00037	39.2442130	-8.7039990	39.2442140	-8.7039990	0.11	surface
EDP	CNT-00017	40.3602830	-8.6080360	40.3602840	-8.6080360	0.11	surface
TRK	BRR-00084	38.6692240	-9.0481720	38.6692250	-9.0481720	0.11	surface
EDP	AJZ-00005	37.3395920	-8.8126970	37.3395930	-8.8126970	0.11	surface
EDP	VCD-00027	41.3521000	-8.7473110	41.3521010	-8.7473110	0.11	surface
EDP	OLR-00003	39.9154360	-7.9101700	39.9154350	-7.9101700	0.11	surface
EDP	ASL-00015	38.3891450	-8.6403560	38.3891460	-8.6403560	0.11	surface
ATL	ALQ-00020	39.0243030	-8.9797690	39.0243040	-8.9797690	0.11	surface
GLP	VFX-00063	38.8619840	-9.0679660	38.8619830	-9.0679660	0.11	surface
EDP	VFR-00088	40.9163130	-8.5694090	40.9163140	-8.5694090	0.11	surface
CPS	ABF-00120	37.1235350	-8.2321190	37.1235340	-8.2321190	0.11	surface
GLP	SLV-00031	37.1019100	-8.3563960	37.1019090	-8.3563960	0.11	surface
GLP	SLV-00028	37.1901130	-8.4470550	37.1901120	-8.4470550	0.11	surface
GLP	SLV-00026	37.1198900	-8.3401790	37.1198890	-8.3401790	0.11	surface
GLP	EPS-00014	41.5223460	-8.7621910	41.5223450	-8.7621910	0.11	surface
GSF	LSB-00840	38.7339550	-9.1616660	38.7339560	-9.1616660	0.11	surface
GSF	LSB-00842	38.7335360	-9.1599530	38.7335350	-9.1599530	0.11	surface
GSF	LSB-00841	38.7341540	-9.1610770	38.7341530	-9.1610770	0.11	surface
TRK	MTJ-00073	38.7142700	-8.9637600	38.7142710	-8.9637600	0.11	surface
GLP	SNT-00149	38.7818870	-9.3490090	38.7818860	-9.3490090	0.11	surface
GLP	ARV-00017	38.9982720	-9.0829500	38.9982710	-9.0829500	0.11	surface
GLP	EPS-00028	41.5737460	-8.7902880	41.5737450	-8.7902880	0.11	surface
GLP	EPS-00018	41.5169140	-8.7441720	41.5169130	-8.7441720	0.11	surface
IBD	PMS-00014	39.5487750	-8.7730960	39.5487760	-8.7730960	0.11	surface
GLP	OBR-00011	40.5162620	-8.4946850	40.5162610	-8.4946850	0.11	surface
TRK	SJM-00041	40.8832740	-8.4920780	40.8832750	-8.4920780	0.11	surface
TRK	CSC-00227	38.7040700	-9.3377950	38.7040710	-9.3377950	0.11	surface
TRK	CSC-00225	38.7371140	-9.3961780	38.7371130	-9.3961780	0.11	surface
EDP	SPS-00004	40.7395100	-8.0923170	40.7395110	-8.0923170	0.11	surface
TRK	CSC-00530	38.7004850	-9.3407980	38.7004855	-9.3407969	0.11	surface
HRZ	SXL-00019	38.6263900	-9.1109680	38.6263891	-9.1109675	0.11	surface
GLP	LSB-00254	38.7887880	-9.1486160	38.7887871	-9.1486155	0.11	surface
GLP	ALM-00101	38.6465200	-9.1794490	38.6465191	-9.1794494	0.11	surface
REP	LSB-00270	38.7635770	-9.1410170	38.7635779	-9.1410166	0.11	surface
GLP	LRS-00086	38.8170740	-9.1483380	38.8170749	-9.1483384	0.11	underground
GLP	LRS-00089	38.8171650	-9.1483240	38.8171641	-9.1483236	0.11	underground
HRZ	SCD-00009	40.4406280	-8.1057750	40.4406289	-8.1057746	0.11	surface
GLP	MTS-00062	41.2103580	-8.6884660	41.2103571	-8.6884664	0.11	underground
GLP	SXL-00062	38.6024480	-9.0612980	38.6024471	-9.0612977	0.10	surface
GLP	GMR-00147	41.4607280	-8.3134820	41.4607289	-8.3134817	0.10	surface
TRK	CSC-00503	38.6963900	-9.3470560	38.6963894	-9.3470569	0.10	surface
GLP	OER-00022	38.7232250	-9.2136300	38.7232259	-9.2136298	0.10	surface
HRZ	LSB-00222	38.7623250	-9.1134990	38.7623259	-9.1134988	0.10	underground
GLP	STR-00065	39.2394300	-8.6966150	39.2394309	-8.6966148	0.10	surface
GLP	ABT-00012	39.4758530	-8.1923980	39.4758539	-8.1923982	0.10	underground
GLP	OHP-00022	40.3618800	-7.8564290	40.3618809	-7.8564288	0.10	surface
GLP	VFR-00038	40.9543650	-8.5526160	40.9543641	-8.5526158	0.10	surface
GLP	PFR-00003	41.2848200	-8.3613950	41.2848209	-8.3613952	0.10	underground
HRZ	BRG-90009	41.5578300	-8.3987340	41.5578309	-8.3987342	0.10	surface
CPS	OLH-00047	37.1246260	-7.7705116	37.1246251	-7.7705115	0.10	surface
HRZ	FAR-00028	37.1321560	-8.3593130	37.1321551	-8.3593129	0.10	surface
IBD	SXL-00063	38.5824360	-9.1006230	38.5824351	-9.1006231	0.10	surface
EVI	ETZ-00030	38.8462370	-7.5820160	38.8462379	-7.5820161	0.10	surface
PRI	OLR-00001	39.9187500	-7.9133480	39.9187491	-7.9133481	0.10	surface
GLP	GDM-00060	41.1366900	-8.5362850	41.1366891	-8.5362851	0.10	surface
HRZ	ENT-00003	39.4740400	-8.4862710	39.4740409	-8.4862710	0.10	surface
GLP	LSB-00956	38.7714160	-9.1285170	38.7714168	-9.1285165	0.10	underground
PRI	SNT-00016	38.7870640	-9.2983810	38.7870632	-9.2983805	0.10	surface
HRZ	TVD-00021	39.0947880	-9.2553850	39.0947872	-9.2553855	0.10	underground
ATL	BRG-00120	41.5413670	-8.4251100	41.5413678	-8.4251095	0.10	surface
IBD	OER-00132	38.7500760	-9.3038670	38.7500766	-9.3038678	0.10	underground
PLG	ENT-00007	39.4611430	-8.4705080	39.4611424	-8.4705088	0.10	surface
EDP	PDL-00008	37.7516600	-25.6543390	37.7516592	-25.6543394	0.10	surface
GLP	SXL-00070	38.6403960	-9.1002000	38.6403952	-9.1001996	0.10	surface
GLP	VIS-00114	40.6324120	-7.9311570	40.6324112	-7.9311566	0.10	surface
GLP	MTS-00071	41.2103580	-8.6884400	41.2103572	-8.6884404	0.10	underground
GLG	VNF-00003	41.3904530	-8.4806080	41.3904538	-8.4806084	0.10	surface
GLP	BCL-00044	41.5320700	-8.6266560	41.5320692	-8.6266556	0.09	surface
FAC	FNC-00062	32.6499560	-16.9154240	32.6499560	-16.9154250	0.09	surface
IBD	FIG-00021	40.1587750	-8.8576290	40.1587757	-8.8576284	0.09	underground
HRZ	STB-00118	38.5474740	-8.8599520	38.5474748	-8.8599517	0.09	surface
GLP	MOBI-LSB-00101	38.7571870	-9.1754280	38.7571862	-9.1754277	0.09	underground
GLP	MOBI-LSB-00370	38.7612650	-9.0974780	38.7612658	-9.0974783	0.09	underground
HRZ	LRS-90032	38.8150330	-9.1184670	38.8150322	-9.1184673	0.09	surface
IBD	VVD-00020	41.6375770	-8.4761820	41.6375778	-8.4761817	0.09	surface
HRZ	PTL-00007	41.7736170	-8.5924330	41.7736162	-8.5924333	0.09	surface
HRZ	FAR-00053	37.0283900	-7.9283605	37.0283908	-7.9283607	0.09	surface
HRZ	PTM-00045	37.1476360	-8.5497590	37.1476368	-8.5497592	0.09	surface
EVI	ETZ-00029	38.8462100	-7.5820622	38.8462108	-7.5820624	0.09	surface
ATL	BNV-00021	38.9206960	-8.8796880	38.9206968	-8.8796882	0.09	surface
KLS	ILH-00010	40.6191300	-8.6670400	40.6191292	-8.6670402	0.09	underground
GLP	VFR-00062	40.9093600	-8.5595970	40.9093592	-8.5595968	0.09	surface
IBD	BAO-00007	41.1092800	-8.0658800	41.1092808	-8.0658802	0.09	surface
EDP	ABF-00009	37.0903240	-8.2439350	37.0903247	-8.2439355	0.09	underground
GLP	LLE-00108	37.0979650	-7.9977250	37.0979642	-7.9977251	0.09	underground
GLG	MMN-00002	38.6176500	-8.0811360	38.6176492	-8.0811361	0.09	surface
GLP	MOBI-LSB-00371	38.7612600	-9.0975070	38.7612608	-9.0975071	0.09	underground
GLP	MOBI-LSB-00083	38.7572020	-9.1760230	38.7572027	-9.1760225	0.09	underground
GLP	TVD-00086	39.0824780	-9.2620830	39.0824773	-9.2620825	0.09	surface
GLP	LRS-00079	38.8169440	-9.1483840	38.8169448	-9.1483840	0.09	underground
GLP	AVR-80004	40.6432950	-8.6485000	40.6432958	-8.6485000	0.09	surface
IBD	VLP-00003	41.5929570	-7.3029704	41.5929562	-7.3029704	0.09	surface
HRZ	MLD-00010	40.3930400	-8.4505610	40.3930407	-8.4505605	0.09	surface
SEG	PDL-00014	37.7392040	-25.6767600	37.7392040	-25.6767590	0.09	surface
SEG	RGR-00006	37.8250700	-25.5225520	37.8250700	-25.5225530	0.09	surface
SEG	VPV-00005	38.6802750	-27.0560670	38.6802750	-27.0560660	0.09	surface
SEG	SCG-00002	39.0799940	-28.0081790	39.0799940	-28.0081780	0.09	surface
GLP	AMD-00062	38.7277530	-9.2151940	38.7277537	-9.2151936	0.09	surface
GLP	LRS-00077	38.8169020	-9.1483970	38.8169013	-9.1483974	0.09	underground
GLP	LRS-00144	38.8376160	-9.0830710	38.8376167	-9.0830706	0.09	surface
GLP	ABT-00013	39.4758800	-8.1923520	39.4758807	-8.1923524	0.09	underground
EDP	VIS-00112	40.6740040	-7.9140850	40.6740033	-7.9140846	0.08	surface
ECI	MLD-00034	40.3105350	-8.4760910	40.3105350	-8.4760900	0.08	surface
GLP	VNG-00197	41.1198840	-8.6272770	41.1198847	-8.6272766	0.08	surface
IBD	VLG-00057	41.2106670	-8.5476780	41.2106677	-8.5476784	0.08	surface
HRZ	BAO-90001	41.1642760	-8.0359920	41.1642766	-8.0359914	0.08	surface
IBD	PRT-00335	41.1802060	-8.6188100	41.1802054	-8.6188094	0.08	underground
GLG	MTS-00111	41.2010540	-8.6985820	41.2010534	-8.6985826	0.08	surface
HRZ	LSB-00601	38.7388570	-9.1677700	38.7388565	-9.1677707	0.08	underground
GLP	LLE-00238	37.1009140	-8.0014820	37.1009147	-8.0014817	0.08	surface
GLP	ACB-00013	39.5485080	-8.9770730	39.5485087	-8.9770727	0.08	surface
ATL	IDN-80001	39.9230230	-7.2417760	39.9230237	-7.2417763	0.08	surface
GLP	MCN-00020	41.1804920	-8.1546640	41.1804913	-8.1546643	0.08	surface
HRZ	FNC-00071	32.6475070	-16.9418740	32.6475076	-16.9418735	0.08	underground
HRZ	SCD-00008	40.4405860	-8.1057830	40.4405855	-8.1057837	0.08	surface
GLP	SNS-00021	37.9652630	-8.8597160	37.9652624	-8.8597155	0.08	surface
PLG	STC-00002	38.0391500	-8.7324250	38.0391506	-8.7324255	0.08	surface
GLP	LSB-00255	38.7888300	-9.1486290	38.7888307	-9.1486292	0.08	surface
IBD	GMR-00019	41.4449920	-8.3393680	41.4449927	-8.3393678	0.08	underground
EDP	BCL-00039	41.5207860	-8.6306810	41.5207867	-8.6306812	0.08	surface
ATL	LSB-80178	38.7164040	-9.1427180	38.7164046	-9.1427185	0.08	surface
HRZ	STR-00072	39.2464100	-8.6949460	39.2464094	-8.6949465	0.08	surface
EMA	RAM-CML-00001	32.6499250	-16.9787700	32.6499255	-16.9787706	0.08	surface
GLP	VIZ-00015	41.3715900	-8.3115000	41.3715894	-8.3114995	0.08	surface
GLP	LLE-00113	37.0981180	-7.9979380	37.0981187	-7.9979381	0.08	underground
TRK	MTJ-00077	38.7039450	-8.9494850	38.7039457	-8.9494851	0.08	surface
GLG	SNT-00071	38.7613000	-9.2794560	38.7612993	-9.2794561	0.08	surface
HRZ	SCD-00011	40.4407160	-8.1057560	40.4407153	-8.1057561	0.08	surface
HRZ	LMG-00003	41.0965600	-7.8075040	41.0965607	-7.8075041	0.08	surface
EVI	CBC-00011	41.5078740	-7.9888690	41.5078733	-7.9888691	0.08	surface
HRZ	CBC-90010	41.5148000	-7.9903946	41.5148007	-7.9903945	0.08	surface
HRZ	BCL-00025	41.5339660	-8.6164940	41.5339653	-8.6164941	0.08	surface
IBD	ABF-00063	37.0902180	-8.3237110	37.0902173	-8.3237110	0.08	underground
GLP	CVR-00009	37.6939400	-8.0890010	37.6939394	-8.0890006	0.08	surface
PLG	STC-00003	38.0391770	-8.7324730	38.0391776	-8.7324734	0.08	surface
GLP	STB-00101	38.5214200	-8.8721170	38.5214206	-8.8721166	0.08	surface
HRZ	VCD-00042	41.3695600	-8.7435890	41.3695596	-8.7435897	0.07	surface
GLP	LLE-00110	37.0980260	-7.9978100	37.0980254	-7.9978097	0.07	underground
GLP	VDG-00003	38.2051200	-7.8006420	38.2051194	-7.8006423	0.07	surface
CPS	LSB-01077	38.7817760	-9.1183730	38.7817766	-9.1183727	0.07	surface
IBD	LRS-00149	38.8142930	-9.1469470	38.8142924	-9.1469473	0.07	underground
GLG	TVD-00008	39.1583330	-9.2268390	39.1583324	-9.2268393	0.07	surface
GLG	CBR-00039	40.1954200	-8.4086880	40.1954194	-8.4086877	0.07	surface
GLP	CHV-00002	41.7650640	-7.4694090	41.7650634	-7.4694093	0.07	underground
GLP	MOBI-LSB-00100	38.7571870	-9.1754570	38.7571865	-9.1754565	0.07	underground
GLG	GRD-00008	40.5440100	-7.2162940	40.5440105	-7.2162935	0.07	surface
HRZ	LSB-01546	38.7214050	-9.1611830	38.7214050	-9.1611838	0.07	underground
HRZ	VFX-00015	38.9775620	-8.9843450	38.9775623	-8.9843457	0.07	underground
GLP	VBP-00019	37.0796200	-8.9135950	37.0796194	-8.9135948	0.07	surface
GLP	VFX-00096	38.8710330	-9.0853960	38.8710336	-9.0853958	0.07	surface
IBD	LRA-00175	39.7093200	-8.8306110	39.7093206	-8.8306108	0.07	surface
GLP	SRE-00007	40.0646860	-8.6197010	40.0646866	-8.6197008	0.07	surface
HLX	CBR-00013	40.2545740	-8.4307910	40.2545734	-8.4307908	0.07	surface
GLP	MLD-00045	40.3731960	-8.4493060	40.3731966	-8.4493058	0.07	surface
HRZ	CHV-00006	41.7617840	-7.4877205	41.7617834	-7.4877207	0.07	surface
KLS	CBR-00097	40.2100940	-8.4532170	40.2100944	-8.4532164	0.07	surface
HRZ	FAR-00050	37.0141500	-7.9264903	37.0141506	-7.9264904	0.07	surface
GLG	ASL-00001	38.5153770	-8.5839120	38.5153764	-8.5839119	0.07	surface
GLP	MTS-00070	41.2104000	-8.6884410	41.2104006	-8.6884409	0.07	underground
EDP	TMC-00002	41.2391100	-7.0845340	41.2391094	-7.0845340	0.07	surface
GLP	PNI-00004	39.3570020	-9.3633480	39.3570014	-9.3633480	0.07	underground
EVI	LGS-00033	37.1067160	-8.6876520	37.1067162	-8.6876513	0.07	surface
GLP	BRR-00153	38.6573450	-9.0711670	38.6573455	-9.0711666	0.07	surface
GLP	MTS-00063	41.2104000	-8.6884670	41.2104005	-8.6884666	0.06	underground
TRK	LSB-01218	38.7606500	-9.1672800	38.7606504	-9.1672795	0.06	surface
HRZ	AZB-00011	39.1438700	-8.9012300	39.1438704	-8.9012295	0.06	surface
GLP	SXL-00068	38.6157100	-9.1082250	38.6157105	-9.1082253	0.06	surface
IBD	SXL-00044	38.6362650	-9.1487130	38.6362645	-9.1487127	0.06	underground
GLP	MMN-00016	38.6481500	-8.2221150	38.6481505	-8.2221153	0.06	surface
GLP	MOBI-LSB-00368	38.7612760	-9.0974220	38.7612755	-9.0974217	0.06	underground
HRZ	VFX-00145	38.9773900	-8.9844250	38.9773895	-8.9844247	0.06	underground
GLP	LNH-00014	39.2637250	-9.3335700	39.2637245	-9.3335697	0.06	surface
GLP	FND-90001	40.1414300	-7.4967730	40.1414305	-7.4967727	0.06	surface
GLP	VLC-00014	40.8474770	-8.3913470	40.8474775	-8.3913473	0.06	surface
HRZ	MLD-00005	40.3942500	-8.4508530	40.3942499	-8.4508537	0.06	surface
IBD	BRG-00082	41.5560070	-8.4324680	41.5560067	-8.4324686	0.06	underground
HRZ	PRT-00331	41.1541000	-8.6012700	41.1541001	-8.6012693	0.06	surface
HRZ	LGS-00011	37.0868800	-8.6854790	37.0868805	-8.6854788	0.06	surface
HRZ	SXL-00014	38.6123600	-9.1050450	38.6123595	-9.1050452	0.06	surface
GLP	SXL-00069	38.6332000	-9.1501790	38.6331995	-9.1501792	0.06	surface
TRK	CSC-00551	38.7227130	-9.4087210	38.7227135	-9.4087212	0.06	surface
IBD	OER-00257	38.7500880	-9.3038130	38.7500885	-9.3038132	0.06	underground
GLP	LSB-00341	38.7712200	-9.1284660	38.7712205	-9.1284662	0.06	underground
IBD	VNG-00167	41.1329650	-8.5753860	41.1329645	-8.5753858	0.06	surface
GLP	MAI-00075	41.2287560	-8.5857420	41.2287555	-8.5857418	0.06	surface
IBD	AMT-00024	41.3210870	-8.1202190	41.3210865	-8.1202188	0.06	surface
